dteday,season,weathersit_x,cnt_x,Level_deman_x,hr,weathersit_y,cnt_y,Level_deman_y
2011-04-18,2,1,3429,Medium,10,2,109,Medium
2011-04-18,2,1,3429,Medium,11,2,123,Medium
2011-04-18,2,1,3429,Medium,12,2,184,Medium
2011-04-18,2,1,3429,Medium,13,2,169,Medium
2011-04-18,2,1,3429,Medium,14,2,144,Medium
2011-04-18,2,1,3429,Medium,15,2,176,Medium
2011-04-18,2,1,3429,Medium,16,1,205,Medium
2011-04-18,2,1,3429,Medium,17,1,428,High
2011-04-18,2,1,3429,Medium,18,1,362,High
2011-04-18,2,1,3429,Medium,19,1,286,High
2011-04-18,2,1,3429,Medium,20,1,165,Medium
2011-04-18,2,1,3429,Medium,21,1,151,Medium
2011-04-18,2,1,3429,Medium,22,1,90,Medium
2011-04-18,2,1,3429,Medium,23,1,46,Medium
2011-04-19,2,2,3204,Medium,0,1,25,Low
2011-04-19,2,2,3204,Medium,1,1,7,Low
2011-04-19,2,2,3204,Medium,2,1,13,Low
2011-04-19,2,2,3204,Medium,3,1,3,Low
2011-04-19,2,2,3204,Medium,4,1,5,Low
2011-04-19,2,2,3204,Medium,5,2,18,Low
2011-04-19,2,2,3204,Medium,6,2,65,Medium
2011-04-19,2,2,3204,Medium,7,2,188,Medium
2011-04-19,2,2,3204,Medium,8,2,351,High
2011-04-19,2,2,3204,Medium,9,3,162,Medium
2011-04-19,2,2,3204,Medium,10,2,75,Medium
2011-04-19,2,2,3204,Medium,11,2,72,Medium
2011-04-19,2,2,3204,Medium,12,2,103,Medium
2011-04-19,2,2,3204,Medium,13,2,129,Medium
2011-04-19,2,2,3204,Medium,14,2,107,Medium
2011-04-19,2,2,3204,Medium,15,2,127,Medium
2011-04-19,2,2,3204,Medium,16,1,192,Medium
2011-04-19,2,2,3204,Medium,17,1,411,High
2011-04-19,2,2,3204,Medium,18,2,421,High
2011-04-19,2,2,3204,Medium,19,2,276,Medium
2011-04-19,2,2,3204,Medium,20,2,168,Medium
2011-04-19,2,2,3204,Medium,21,2,122,Medium
2011-04-19,2,2,3204,Medium,22,1,112,Medium
2011-04-19,2,2,3204,Medium,23,1,52,Medium
2011-04-20,2,1,3944,Medium,0,1,33,Low
2011-04-20,2,1,3944,Medium,1,1,7,Low
2011-04-20,2,1,3944,Medium,2,1,2,Low
2011-04-20,2,1,3944,Medium,3,1,2,Low
2011-04-20,2,1,3944,Medium,4,1,9,Low
2011-04-20,2,1,3944,Medium,5,1,15,Low
2011-04-20,2,1,3944,Medium,6,1,64,Medium
2011-04-20,2,1,3944,Medium,7,1,237,Medium
2011-04-20,2,1,3944,Medium,8,1,396,High
2011-04-20,2,1,3944,Medium,9,1,197,Medium
2011-04-20,2,1,3944,Medium,10,1,131,Medium
2011-04-20,2,1,3944,Medium,11,1,118,Medium
2011-04-20,2,1,3944,Medium,12,1,145,Medium
2011-04-20,2,1,3944,Medium,13,1,177,Medium
2011-04-20,2,1,3944,Medium,14,1,148,Medium
2011-04-20,2,1,3944,Medium,15,2,145,Medium
2011-04-20,2,1,3944,Medium,16,2,255,Medium
2011-04-20,2,1,3944,Medium,17,2,432,High
2011-04-20,2,1,3944,Medium,18,1,441,High
2011-04-20,2,1,3944,Medium,19,1,383,High
2011-04-20,2,1,3944,Medium,20,1,225,Medium
2011-04-20,2,1,3944,Medium,21,1,172,Medium
2011-04-20,2,1,3944,Medium,22,1,117,Medium
2011-04-20,2,1,3944,Medium,23,1,93,Medium
2011-04-21,2,1,4189,Medium,0,1,44,Medium
2011-04-21,2,1,4189,Medium,1,1,26,Low
2011-04-21,2,1,4189,Medium,2,1,13,Low
2011-04-21,2,1,4189,Medium,3,2,7,Low
2011-04-21,2,1,4189,Medium,4,2,6,Low
2011-04-21,2,1,4189,Medium,5,2,14,Low
2011-04-21,2,1,4189,Medium,6,2,75,Medium
2011-04-21,2,1,4189,Medium,7,2,198,Medium
2011-04-21,2,1,4189,Medium,8,2,365,High
2011-04-21,2,1,4189,Medium,9,2,196,Medium
2011-04-21,2,1,4189,Medium,10,1,98,Medium
2011-04-21,2,1,4189,Medium,11,1,133,Medium
2011-04-21,2,1,4189,Medium,12,1,199,Medium
2011-04-21,2,1,4189,Medium,13,1,177,Medium
2011-04-21,2,1,4189,Medium,14,1,228,Medium
2011-04-21,2,1,4189,Medium,15,1,235,Medium
2011-04-21,2,1,4189,Medium,16,1,294,High
2011-04-21,2,1,4189,Medium,17,1,481,High
2011-04-21,2,1,4189,Medium,18,1,452,High
2011-04-21,2,1,4189,Medium,19,1,324,High
2011-04-21,2,1,4189,Medium,20,1,204,Medium
2011-04-21,2,1,4189,Medium,21,1,184,Medium
2011-04-21,2,1,4189,Medium,22,1,137,Medium
2011-04-21,2,1,4189,Medium,23,1,99,Medium
2011-04-22,2,2,1683,Low,0,1,33,Low
2011-04-22,2,2,1683,Low,1,1,24,Low
2011-04-22,2,2,1683,Low,2,1,9,Low
2011-04-22,2,2,1683,Low,3,1,2,Low
2011-04-22,2,2,1683,Low,4,1,3,Low
2011-04-22,2,2,1683,Low,5,1,16,Low
2011-04-22,2,2,1683,Low,6,1,49,Medium
2011-04-22,2,2,1683,Low,7,2,180,Medium
2011-04-22,2,2,1683,Low,8,2,346,High
2011-04-22,2,2,1683,Low,9,3,195,Medium
2011-04-22,2,2,1683,Low,10,2,136,Medium
2011-04-22,2,2,1683,Low,11,3,106,Medium
2011-04-22,2,2,1683,Low,12,3,80,Medium
2011-04-22,2,2,1683,Low,13,3,40,Low
2011-04-22,2,2,1683,Low,14,3,36,Low
2011-04-22,2,2,1683,Low,15,3,75,Medium
2011-04-22,2,2,1683,Low,16,3,62,Medium
2011-04-22,2,2,1683,Low,17,3,69,Medium
2011-04-22,2,2,1683,Low,18,3,51,Medium
2011-04-22,2,2,1683,Low,19,3,55,Medium
2011-04-22,2,2,1683,Low,20,3,47,Medium
2011-04-22,2,2,1683,Low,21,3,28,Low
2011-04-22,2,2,1683,Low,22,3,24,Low
2011-04-22,2,2,1683,Low,23,3,17,Low
2011-04-23,2,2,4036,Medium,0,2,18,Low
2011-04-23,2,2,4036,Medium,1,2,16,Low
2011-04-23,2,2,4036,Medium,2,3,17,Low
2011-04-23,2,2,4036,Medium,3,3,4,Low
2011-04-23,2,2,4036,Medium,4,3,5,Low
2011-04-23,2,2,4036,Medium,5,3,7,Low
2011-04-23,2,2,4036,Medium,6,2,11,Low
2011-04-23,2,2,4036,Medium,7,3,19,Low
2011-04-23,2,2,4036,Medium,8,2,47,Medium
2011-04-23,2,2,4036,Medium,9,2,68,Medium
2011-04-23,2,2,4036,Medium,10,2,129,Medium
2011-04-23,2,2,4036,Medium,11,2,232,Medium
2011-04-23,2,2,4036,Medium,12,1,291,High
2011-04-23,2,2,4036,Medium,13,1,312,High
2011-04-23,2,2,4036,Medium,14,1,391,High
2011-04-23,2,2,4036,Medium,15,1,397,High
2011-04-23,2,2,4036,Medium,16,1,426,High
2011-04-23,2,2,4036,Medium,17,1,383,High
2011-04-23,2,2,4036,Medium,18,1,376,High
2011-04-23,2,2,4036,Medium,19,1,283,High
2011-04-23,2,2,4036,Medium,20,2,183,Medium
2011-04-23,2,2,4036,Medium,21,2,135,Medium
2011-04-23,2,2,4036,Medium,22,2,169,Medium
2011-04-23,2,2,4036,Medium,23,2,117,Medium
2011-04-24,2,2,4191,Medium,0,1,96,Medium
2011-04-24,2,2,4191,Medium,1,1,54,Medium
2011-04-24,2,2,4191,Medium,2,1,72,Medium
2011-04-24,2,2,4191,Medium,3,1,24,Low
2011-04-24,2,2,4191,Medium,4,1,5,Low
2011-04-24,2,2,4191,Medium,5,1,12,Low
2011-04-24,2,2,4191,Medium,6,2,13,Low
2011-04-24,2,2,4191,Medium,7,2,27,Low
2011-04-24,2,2,4191,Medium,8,1,80,Medium
2011-04-24,2,2,4191,Medium,9,1,177,Medium
2011-04-24,2,2,4191,Medium,10,1,289,High
2011-04-24,2,2,4191,Medium,11,1,317,High
2011-04-24,2,2,4191,Medium,12,1,388,High
2011-04-24,2,2,4191,Medium,13,1,441,High
2011-04-24,2,2,4191,Medium,14,1,420,High
2011-04-24,2,2,4191,Medium,15,1,369,High
2011-04-24,2,2,4191,Medium,16,1,359,High
2011-04-24,2,2,4191,Medium,17,1,331,High
2011-04-24,2,2,4191,Medium,18,1,270,Medium
2011-04-24,2,2,4191,Medium,19,3,194,Medium
2011-04-24,2,2,4191,Medium,20,3,105,Medium
2011-04-24,2,2,4191,Medium,21,3,61,Medium
2011-04-24,2,2,4191,Medium,22,3,45,Medium
2011-04-24,2,2,4191,Medium,23,3,42,Medium
2011-04-25,2,1,4073,Medium,0,3,12,Low
2011-04-25,2,1,4073,Medium,1,1,10,Low
2011-04-25,2,1,4073,Medium,2,1,10,Low
2011-04-25,2,1,4073,Medium,3,2,10,Low
2011-04-25,2,1,4073,Medium,4,2,5,Low
2011-04-25,2,1,4073,Medium,5,2,17,Low
2011-04-25,2,1,4073,Medium,6,2,66,Medium
2011-04-25,2,1,4073,Medium,7,2,196,Medium
2011-04-25,2,1,4073,Medium,8,1,353,High
2011-04-25,2,1,4073,Medium,9,1,174,Medium
2011-04-25,2,1,4073,Medium,10,1,125,Medium
2011-04-25,2,1,4073,Medium,11,1,147,Medium
2011-04-25,2,1,4073,Medium,12,1,188,Medium
2011-04-25,2,1,4073,Medium,13,1,203,Medium
2011-04-25,2,1,4073,Medium,14,1,146,Medium
2011-04-25,2,1,4073,Medium,15,1,175,Medium
2011-04-25,2,1,4073,Medium,16,1,239,Medium
2011-04-25,2,1,4073,Medium,17,1,521,High
2011-04-25,2,1,4073,Medium,18,1,499,High
2011-04-25,2,1,4073,Medium,19,1,382,High
2011-04-25,2,1,4073,Medium,20,1,237,Medium
2011-04-25,2,1,4073,Medium,21,1,190,Medium
2011-04-25,2,1,4073,Medium,22,1,106,Medium
2011-04-25,2,1,4073,Medium,23,1,62,Medium
2011-04-26,2,1,4400,Medium,0,1,27,Low
2011-04-26,2,1,4400,Medium,1,1,21,Low
2011-04-26,2,1,4400,Medium,2,1,26,Low
2011-04-26,2,1,4400,Medium,3,1,21,Low
2011-04-26,2,1,4400,Medium,4,1,6,Low
2011-04-26,2,1,4400,Medium,5,1,16,Low
2011-04-26,2,1,4400,Medium,6,1,80,Medium
2011-04-26,2,1,4400,Medium,7,1,270,Medium
2011-04-26,2,1,4400,Medium,8,1,449,High
2011-04-26,2,1,4400,Medium,9,1,199,Medium
2011-04-26,2,1,4400,Medium,10,1,120,Medium
2011-04-26,2,1,4400,Medium,11,1,172,Medium
2011-04-26,2,1,4400,Medium,12,1,186,Medium
2011-04-26,2,1,4400,Medium,13,1,176,Medium
2011-04-26,2,1,4400,Medium,14,1,155,Medium
2011-04-26,2,1,4400,Medium,15,1,153,Medium
2011-04-26,2,1,4400,Medium,16,1,291,High
2011-04-26,2,1,4400,Medium,17,1,521,High
2011-04-26,2,1,4400,Medium,18,1,528,High
2011-04-26,2,1,4400,Medium,19,1,328,High
2011-04-26,2,1,4400,Medium,20,1,234,Medium
2011-04-26,2,1,4400,Medium,21,1,195,Medium
2011-04-26,2,1,4400,Medium,22,2,148,Medium
2011-04-26,2,1,4400,Medium,23,2,78,Medium
2011-04-27,2,2,3872,Medium,0,1,27,Low
2011-04-27,2,2,3872,Medium,1,1,17,Low
2011-04-27,2,2,3872,Medium,2,1,5,Low
2011-04-27,2,2,3872,Medium,3,2,7,Low
2011-04-27,2,2,3872,Medium,4,1,6,Low
2011-04-27,2,2,3872,Medium,5,2,17,Low
2011-04-27,2,2,3872,Medium,6,1,84,Medium
2011-04-27,2,2,3872,Medium,7,2,246,Medium
2011-04-27,2,2,3872,Medium,8,2,444,High
2011-04-27,2,2,3872,Medium,9,2,181,Medium
2011-04-27,2,2,3872,Medium,10,2,92,Medium
2011-04-27,2,2,3872,Medium,11,2,156,Medium
2011-04-27,2,2,3872,Medium,12,1,173,Medium
2011-04-27,2,2,3872,Medium,13,1,150,Medium
2011-04-27,2,2,3872,Medium,14,1,148,Medium
2011-04-27,2,2,3872,Medium,15,1,138,Medium
2011-04-27,2,2,3872,Medium,16,1,218,Medium
2011-04-27,2,2,3872,Medium,17,3,521,High
2011-04-27,2,2,3872,Medium,18,3,412,High
2011-04-27,2,2,3872,Medium,19,1,260,Medium
2011-04-27,2,2,3872,Medium,20,1,218,Medium
2011-04-27,2,2,3872,Medium,21,1,145,Medium
2011-04-27,2,2,3872,Medium,22,2,129,Medium
2011-04-27,2,2,3872,Medium,23,2,78,Medium
2011-04-28,2,2,4058,Medium,0,1,54,Medium
2011-04-28,2,2,4058,Medium,1,2,20,Low
2011-04-28,2,2,4058,Medium,2,2,21,Low
2011-04-28,2,2,4058,Medium,3,2,3,Low
2011-04-28,2,2,4058,Medium,4,2,9,Low
2011-04-28,2,2,4058,Medium,5,2,13,Low
2011-04-28,2,2,4058,Medium,6,2,86,Medium
2011-04-28,2,2,4058,Medium,7,2,215,Medium
2011-04-28,2,2,4058,Medium,8,2,398,High
2011-04-28,2,2,4058,Medium,9,3,183,Medium
2011-04-28,2,2,4058,Medium,10,2,54,Medium
2011-04-28,2,2,4058,Medium,11,2,84,Medium
2011-04-28,2,2,4058,Medium,12,2,107,Medium
2011-04-28,2,2,4058,Medium,13,2,121,Medium
2011-04-28,2,2,4058,Medium,14,1,142,Medium
2011-04-28,2,2,4058,Medium,15,1,163,Medium
2011-04-28,2,2,4058,Medium,16,1,270,Medium
2011-04-28,2,2,4058,Medium,17,1,455,High
2011-04-28,2,2,4058,Medium,18,1,530,High
2011-04-28,2,2,4058,Medium,19,1,404,High
2011-04-28,2,2,4058,Medium,20,1,269,Medium
2011-04-28,2,2,4058,Medium,21,1,194,Medium
2011-04-28,2,2,4058,Medium,22,1,153,Medium
2011-04-28,2,2,4058,Medium,23,1,110,Medium
2011-04-29,2,1,4595,Medium,0,1,48,Medium
2011-04-29,2,1,4595,Medium,1,1,31,Low
2011-04-29,2,1,4595,Medium,2,1,10,Low
2011-04-29,2,1,4595,Medium,3,1,5,Low
2011-04-29,2,1,4595,Medium,4,1,6,Low
2011-04-29,2,1,4595,Medium,5,1,25,Low
2011-04-29,2,1,4595,Medium,6,1,71,Medium
2011-04-29,2,1,4595,Medium,7,1,240,Medium
2011-04-29,2,1,4595,Medium,8,1,421,High
2011-04-29,2,1,4595,Medium,9,1,230,Medium
2011-04-29,2,1,4595,Medium,10,1,156,Medium
2011-04-29,2,1,4595,Medium,11,1,157,Medium
2011-04-29,2,1,4595,Medium,12,1,223,Medium
2011-04-29,2,1,4595,Medium,13,1,308,High
2011-04-29,2,1,4595,Medium,14,1,248,Medium
2011-04-29,2,1,4595,Medium,15,2,252,Medium
2011-04-29,2,1,4595,Medium,16,2,299,High
2011-04-29,2,1,4595,Medium,17,2,508,High
2011-04-29,2,1,4595,Medium,18,1,439,High
2011-04-29,2,1,4595,Medium,19,1,270,Medium
2011-04-29,2,1,4595,Medium,20,1,194,Medium
2011-04-29,2,1,4595,Medium,21,1,195,Medium
2011-04-29,2,1,4595,Medium,22,1,146,Medium
2011-04-29,2,1,4595,Medium,23,2,113,Medium
2011-04-30,2,1,5312,Medium,0,2,106,Medium
2011-04-30,2,1,5312,Medium,1,2,74,Medium
2011-04-30,2,1,5312,Medium,2,2,65,Medium
2011-04-30,2,1,5312,Medium,3,2,17,Low
2011-04-30,2,1,5312,Medium,4,2,7,Low
2011-04-30,2,1,5312,Medium,5,1,7,Low
2011-04-30,2,1,5312,Medium,6,1,21,Low
2011-04-30,2,1,5312,Medium,7,1,48,Medium
2011-04-30,2,1,5312,Medium,8,1,91,Medium
2011-04-30,2,1,5312,Medium,9,1,156,Medium
2011-04-30,2,1,5312,Medium,10,1,279,Medium
2011-04-30,2,1,5312,Medium,11,1,321,High
2011-04-30,2,1,5312,Medium,12,1,416,High
2011-04-30,2,1,5312,Medium,13,1,455,High
2011-04-30,2,1,5312,Medium,14,1,452,High
2011-04-30,2,1,5312,Medium,15,1,499,High
2011-04-30,2,1,5312,Medium,16,1,464,High
2011-04-30,2,1,5312,Medium,17,1,407,High
2011-04-30,2,1,5312,Medium,18,1,371,High
2011-04-30,2,1,5312,Medium,19,1,387,High
2011-04-30,2,1,5312,Medium,20,1,224,Medium
2011-04-30,2,1,5312,Medium,21,1,177,Medium
2011-04-30,2,1,5312,Medium,22,1,143,Medium
2011-04-30,2,1,5312,Medium,23,1,125,Medium
2011-05-01,2,2,3351,Medium,0,1,96,Medium
2011-05-01,2,2,3351,Medium,1,1,59,Medium
2011-05-01,2,2,3351,Medium,2,1,50,Medium
2011-05-01,2,2,3351,Medium,3,1,23,Low
2011-05-01,2,2,3351,Medium,4,1,17,Low
2011-05-01,2,2,3351,Medium,5,1,10,Low
2011-05-01,2,2,3351,Medium,6,2,13,Low
2011-05-01,2,2,3351,Medium,7,2,33,Low
2011-05-01,2,2,3351,Medium,8,2,59,Medium
2011-05-01,2,2,3351,Medium,9,2,141,Medium
2011-05-01,2,2,3351,Medium,10,2,264,Medium
2011-05-01,2,2,3351,Medium,11,1,250,Medium
2011-05-01,2,2,3351,Medium,12,2,281,Medium
2011-05-01,2,2,3351,Medium,13,2,332,High
2011-05-01,2,2,3351,Medium,14,2,238,Medium
2011-05-01,2,2,3351,Medium,15,2,266,Medium
2011-05-01,2,2,3351,Medium,16,2,214,Medium
2011-05-01,2,2,3351,Medium,17,2,196,Medium
2011-05-01,2,2,3351,Medium,18,2,159,Medium
2011-05-01,2,2,3351,Medium,19,2,178,Medium
2011-05-01,2,2,3351,Medium,20,2,121,Medium
2011-05-01,2,2,3351,Medium,21,2,105,Medium
2011-05-01,2,2,3351,Medium,22,2,100,Medium
2011-05-01,2,2,3351,Medium,23,1,146,Medium
2011-05-02,2,2,4401,Medium,0,1,177,Medium
2011-05-02,2,2,4401,Medium,1,1,114,Medium
2011-05-02,2,2,4401,Medium,2,2,35,Low
2011-05-02,2,2,4401,Medium,3,1,16,Low
2011-05-02,2,2,4401,Medium,4,1,17,Low
2011-05-02,2,2,4401,Medium,5,2,20,Low
2011-05-02,2,2,4401,Medium,6,1,62,Medium
2011-05-02,2,2,4401,Medium,7,2,209,Medium
2011-05-02,2,2,4401,Medium,8,2,371,High
2011-05-02,2,2,4401,Medium,9,2,172,Medium
2011-05-02,2,2,4401,Medium,10,2,108,Medium
2011-05-02,2,2,4401,Medium,11,1,130,Medium
2011-05-02,2,2,4401,Medium,12,1,187,Medium
2011-05-02,2,2,4401,Medium,13,2,170,Medium
2011-05-02,2,2,4401,Medium,14,1,181,Medium
2011-05-02,2,2,4401,Medium,15,1,155,Medium
2011-05-02,2,2,4401,Medium,16,1,269,Medium
2011-05-02,2,2,4401,Medium,17,1,537,High
2011-05-02,2,2,4401,Medium,18,2,518,High
2011-05-02,2,2,4401,Medium,19,2,314,High
2011-05-02,2,2,4401,Medium,20,2,218,Medium
2011-05-02,2,2,4401,Medium,21,2,232,Medium
2011-05-02,2,2,4401,Medium,22,2,125,Medium
2011-05-02,2,2,4401,Medium,23,2,64,Medium
2011-05-03,2,2,4451,Medium,0,2,16,Low
2011-05-03,2,2,4451,Medium,1,2,14,Low
2011-05-03,2,2,4451,Medium,2,2,5,Low
2011-05-03,2,2,4451,Medium,3,1,2,Low
2011-05-03,2,2,4451,Medium,4,1,4,Low
2011-05-03,2,2,4451,Medium,5,1,14,Low
2011-05-03,2,2,4451,Medium,6,2,109,Medium
2011-05-03,2,2,4451,Medium,7,2,265,Medium
2011-05-03,2,2,4451,Medium,8,2,459,High
2011-05-03,2,2,4451,Medium,9,2,186,Medium
2011-05-03,2,2,4451,Medium,10,2,127,Medium
2011-05-03,2,2,4451,Medium,11,2,140,Medium
2011-05-03,2,2,4451,Medium,12,2,217,Medium
2011-05-03,2,2,4451,Medium,13,2,194,Medium
2011-05-03,2,2,4451,Medium,14,2,158,Medium
2011-05-03,2,2,4451,Medium,15,2,154,Medium
2011-05-03,2,2,4451,Medium,16,1,271,Medium
2011-05-03,2,2,4451,Medium,17,1,517,High
2011-05-03,2,2,4451,Medium,18,1,544,High
2011-05-03,2,2,4451,Medium,19,1,365,High
2011-05-03,2,2,4451,Medium,20,1,290,High
2011-05-03,2,2,4451,Medium,21,2,225,Medium
2011-05-03,2,2,4451,Medium,22,2,113,Medium
2011-05-03,2,2,4451,Medium,23,2,62,Medium
2011-05-04,2,2,2633,Low,0,3,27,Low
2011-05-04,2,2,2633,Low,1,3,7,Low
2011-05-04,2,2,2633,Low,2,3,4,Low
2011-05-04,2,2,2633,Low,3,3,1,
2011-05-04,2,2,2633,Low,4,3,3,Low
2011-05-04,2,2,2633,Low,5,3,9,Low
2011-05-04,2,2,2633,Low,6,3,21,Low
2011-05-04,2,2,2633,Low,7,3,52,Medium
2011-05-04,2,2,2633,Low,8,3,79,Medium
2011-05-04,2,2,2633,Low,9,3,40,Low
2011-05-04,2,2,2633,Low,10,2,31,Low
2011-05-04,2,2,2633,Low,11,1,72,Medium
2011-05-04,2,2,2633,Low,12,2,124,Medium
2011-05-04,2,2,2633,Low,13,2,143,Medium
2011-05-04,2,2,2633,Low,14,1,107,Medium
2011-05-04,2,2,2633,Low,15,1,129,Medium
2011-05-04,2,2,2633,Low,16,1,195,Medium
2011-05-04,2,2,2633,Low,17,1,410,High
2011-05-04,2,2,2633,Low,18,1,396,High
2011-05-04,2,2,2633,Low,19,1,296,High
2011-05-04,2,2,2633,Low,20,1,191,Medium
2011-05-04,2,2,2633,Low,21,1,150,Medium
2011-05-04,2,2,2633,Low,22,1,89,Medium
2011-05-04,2,2,2633,Low,23,1,57,Medium
2011-05-05,2,1,4433,Medium,0,1,27,Low
2011-05-05,2,1,4433,Medium,1,1,10,Low
2011-05-05,2,1,4433,Medium,2,1,5,Low
2011-05-05,2,1,4433,Medium,3,1,4,Low
2011-05-05,2,1,4433,Medium,4,1,7,Low
2011-05-05,2,1,4433,Medium,5,1,30,Low
2011-05-05,2,1,4433,Medium,6,1,89,Medium
2011-05-05,2,1,4433,Medium,7,1,271,Medium
2011-05-05,2,1,4433,Medium,8,1,440,High
2011-05-05,2,1,4433,Medium,9,1,184,Medium
2011-05-05,2,1,4433,Medium,10,1,128,Medium
2011-05-05,2,1,4433,Medium,11,1,148,Medium
2011-05-05,2,1,4433,Medium,12,1,196,Medium
2011-05-05,2,1,4433,Medium,13,1,192,Medium
2011-05-05,2,1,4433,Medium,14,1,154,Medium
2011-05-05,2,1,4433,Medium,15,1,147,Medium
2011-05-05,2,1,4433,Medium,16,1,269,Medium
2011-05-05,2,1,4433,Medium,17,1,533,High
2011-05-05,2,1,4433,Medium,18,1,520,High
2011-05-05,2,1,4433,Medium,19,1,361,High
2011-05-05,2,1,4433,Medium,20,1,258,Medium
2011-05-05,2,1,4433,Medium,21,1,180,Medium
2011-05-05,2,1,4433,Medium,22,1,165,Medium
2011-05-05,2,1,4433,Medium,23,1,115,Medium
2011-05-06,2,1,4608,Medium,0,1,56,Medium
2011-05-06,2,1,4608,Medium,1,1,32,Low
2011-05-06,2,1,4608,Medium,2,1,16,Low
2011-05-06,2,1,4608,Medium,3,1,9,Low
2011-05-06,2,1,4608,Medium,4,1,1,
2011-05-06,2,1,4608,Medium,5,1,16,Low
2011-05-06,2,1,4608,Medium,6,1,82,Medium
2011-05-06,2,1,4608,Medium,7,1,222,Medium
2011-05-06,2,1,4608,Medium,8,1,450,High
2011-05-06,2,1,4608,Medium,9,1,188,Medium
2011-05-06,2,1,4608,Medium,10,2,127,Medium
2011-05-06,2,1,4608,Medium,11,2,165,Medium
2011-05-06,2,1,4608,Medium,12,1,246,Medium
2011-05-06,2,1,4608,Medium,13,1,253,Medium
2011-05-06,2,1,4608,Medium,14,1,213,Medium
2011-05-06,2,1,4608,Medium,15,1,260,Medium
2011-05-06,2,1,4608,Medium,16,1,344,High
2011-05-06,2,1,4608,Medium,17,1,553,High
2011-05-06,2,1,4608,Medium,18,3,470,High
2011-05-06,2,1,4608,Medium,19,3,292,High
2011-05-06,2,1,4608,Medium,20,1,190,Medium
2011-05-06,2,1,4608,Medium,21,1,152,Medium
2011-05-06,2,1,4608,Medium,22,1,151,Medium
2011-05-06,2,1,4608,Medium,23,1,120,Medium
2011-05-07,2,1,4714,Medium,0,1,86,Medium
2011-05-07,2,1,4714,Medium,1,1,58,Medium
2011-05-07,2,1,4714,Medium,2,1,52,Medium
2011-05-07,2,1,4714,Medium,3,1,18,Low
2011-05-07,2,1,4714,Medium,4,1,5,Low
2011-05-07,2,1,4714,Medium,5,1,7,Low
2011-05-07,2,1,4714,Medium,6,1,13,Low
2011-05-07,2,1,4714,Medium,7,1,40,Low
2011-05-07,2,1,4714,Medium,8,1,115,Medium
2011-05-07,2,1,4714,Medium,9,1,218,Medium
2011-05-07,2,1,4714,Medium,10,1,298,High
2011-05-07,2,1,4714,Medium,11,1,347,High
2011-05-07,2,1,4714,Medium,12,1,373,High
2011-05-07,2,1,4714,Medium,13,1,436,High
2011-05-07,2,1,4714,Medium,14,3,378,High
2011-05-07,2,1,4714,Medium,15,1,378,High
2011-05-07,2,1,4714,Medium,16,1,342,High
2011-05-07,2,1,4714,Medium,17,1,354,High
2011-05-07,2,1,4714,Medium,18,1,289,High
2011-05-07,2,1,4714,Medium,19,1,267,Medium
2011-05-07,2,1,4714,Medium,20,1,219,Medium
2011-05-07,2,1,4714,Medium,21,1,182,Medium
2011-05-07,2,1,4714,Medium,22,1,120,Medium
2011-05-07,2,1,4714,Medium,23,1,119,Medium
2011-05-08,2,1,4333,Medium,0,2,100,Medium
2011-05-08,2,1,4333,Medium,1,2,64,Medium
2011-05-08,2,1,4333,Medium,2,1,59,Medium
2011-05-08,2,1,4333,Medium,3,1,31,Low
2011-05-08,2,1,4333,Medium,4,1,10,Low
2011-05-08,2,1,4333,Medium,5,2,5,Low
2011-05-08,2,1,4333,Medium,6,2,6,Low
2011-05-08,2,1,4333,Medium,7,2,23,Low
2011-05-08,2,1,4333,Medium,8,1,86,Medium
2011-05-08,2,1,4333,Medium,9,1,160,Medium
2011-05-08,2,1,4333,Medium,10,1,244,Medium
2011-05-08,2,1,4333,Medium,11,1,340,High
2011-05-08,2,1,4333,Medium,12,1,382,High
2011-05-08,2,1,4333,Medium,13,1,390,High
2011-05-08,2,1,4333,Medium,14,1,366,High
2011-05-08,2,1,4333,Medium,15,1,358,High
2011-05-08,2,1,4333,Medium,16,1,385,High
2011-05-08,2,1,4333,Medium,17,3,351,High
2011-05-08,2,1,4333,Medium,18,1,268,Medium
2011-05-08,2,1,4333,Medium,19,1,239,Medium
2011-05-08,2,1,4333,Medium,20,1,174,Medium
2011-05-08,2,1,4333,Medium,21,1,127,Medium
2011-05-08,2,1,4333,Medium,22,1,115,Medium
2011-05-08,2,1,4333,Medium,23,1,50,Medium
2011-05-09,2,1,4362,Medium,0,1,53,Medium
2011-05-09,2,1,4362,Medium,1,1,33,Low
2011-05-09,2,1,4362,Medium,2,1,8,Low
2011-05-09,2,1,4362,Medium,3,1,7,Low
2011-05-09,2,1,4362,Medium,4,1,4,Low
2011-05-09,2,1,4362,Medium,5,1,23,Low
2011-05-09,2,1,4362,Medium,6,1,89,Medium
2011-05-09,2,1,4362,Medium,7,1,237,Medium
2011-05-09,2,1,4362,Medium,8,1,374,High
2011-05-09,2,1,4362,Medium,9,1,178,Medium
2011-05-09,2,1,4362,Medium,10,1,119,Medium
2011-05-09,2,1,4362,Medium,11,1,125,Medium
2011-05-09,2,1,4362,Medium,12,1,195,Medium
2011-05-09,2,1,4362,Medium,13,1,174,Medium
2011-05-09,2,1,4362,Medium,14,1,162,Medium
2011-05-09,2,1,4362,Medium,15,1,199,Medium
2011-05-09,2,1,4362,Medium,16,1,304,High
